Created Date,Service Item UUID,Service Item Category,Service Item Name,Duration (HH:MM),eRequest,Default Priority,Tag,Status,,
15 Aug 2025,862f7a7f-65a4-430f-85af-728a4a475e43,DaoDorset,Headboard - Upholstery Panel Tears,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,d1a124bf-97e2-4e53-9ce1-77a658df9133,DaoDorset,Bathroom - Door Jammed,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,4f5a736d-ea95-4999-b71e-f9606f036da9,DaoDorset,Headboard - Wood Panel Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,5c8bf80a-3057-495b-8178-a232e27f8d98,DaoDorset,Mini Bar Fridge light not working ,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,4d1a332f-0057-46ee-95f0-bf259b96c28f,DaoDorset,Appliances - dishwashing not working,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,4c570b02-3692-47b1-95e4-aa5cebbfda64,DaoDorset,Other - Weighing Scale Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,245bf07d-24cc-4c5f-802e-3530ceeeb25f,DaoDorset,Bathroom - Floor Water Drainage Choked,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,d33695f7-d064-4658-9e7f-549b2e88bcac,DaoDorset,Bathroom - Hand Basin Stopper Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,aab9784e-eb13-4349-8d19-da4f73d751fe,DaoDorset,Bulb Fused - Bathroom Ceiling Led Down-Light,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,4af0ea32-97c0-4ba6-bb23-529af791575b,DaoDorset,Bathroom - Hand Basin Mixer Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,08a6d0ad-91f6-49b4-bbb7-d6fecb25f141,DaoDorset,Bed - Shelving came off,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,e61422d9-dc75-41d7-8980-0bb1ef0dfb8f,DaoDorset,Entrance - Key Card Switch Holder Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,ab819990-02b1-4b2e-b073-7abb205d70a0,DaoDorset,TV Console Panel - Television No Power Supply,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,f5e667b1-50c8-439b-8002-611b6b167bd8,DaoDorset,Kitchen - Ceiling Access Panel Dirty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,868928d7-d8a1-49df-8ed5-fb8b2562705b,DaoDorset,TV Faulty - Blank Screen,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,e6a2369d-8f07-42d6-9109-6248150b6841,DaoDorset,WC - Flushing Sensor Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,1e30a35b-6807-48de-808c-fa095c33e1d8,DaoDorset,Bathroom - Hand Basin Tab Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,4a5c68e2-5c6f-4f35-af7d-a262a5c94b4d,DaoDorset,Bathroom - Rain Showerhead Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,4a236430-b653-47e3-97e7-43cff9a83826,DaoDorset,Appliances - Washing Machine door cannot open,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,5b80df09-3733-4802-9bde-3cac2d43f7e5,DaoDorset,TV Signal to check ,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,e6dab115-ce63-4af6-a26b-d437f04d08a3,DaoDorset,Kitchen - Washer Dryer Cabinet door alignment,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,17f85ee8-9561-4813-b095-b51072f8ee62,DaoDorset,Bathroom - Roller Blind Dislodge,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,56ae9a57-16e9-4c4f-8a7e-f509f3655750,DaoDorset,Entrance - Door Jammed,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,add1abc1-06a4-4898-994f-b87e90b61cc9,DaoDorset,Bulb Fused - Vanity Counter Led Night Light,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,a202b720-7917-45bb-8cb9-45048f1dda1e,DaoDorset,Bathroom - Door Stopper Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,fe0103c7-3a28-4b9f-98b0-5a49add20ad8,DaoDorset,Window - Night/Black-Out Curtain Track Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,a5a66cef-56d3-445e-90ad-81c1395839ee,DaoDorset,WC - Robe Hook Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,19185aee-0fef-4c00-a2a7-7e86dfe0604a,DaoDorset,Headboard - Power Socket Outlet Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,69157aa3-0932-444e-a6d6-c0872935edce,DaoDorset,Writing Desk - Power Socket Outlet Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,18b32663-e588-47d1-b36b-75d9f9a443c4,DaoDorset,2 door Fridge not cold ,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,fb2fb2b9-9ed0-441e-97ba-4d0cdea14189,DaoDorset,Appliances - Microwave not working,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,66561c54-bc3f-4ae5-8757-af25b27aab1d,DaoDorset,Assist with Oven instructions,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,00ad34fc-e013-4bbb-9618-1766e1f8a9bb,DaoDorset,Air-Con - Water Leaking,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,a6d306b4-2eec-4b23-b702-c8b913540758,DaoDorset,DaoDorset TV Signal to check,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,656816f0-4f3b-489e-93e9-701e5767a70d,DaoDorset,Bulb Fused - Bathroom Led Cove Light,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,06d7396b-b80c-4dbc-ba03-067c8da25003,DaoDorset,Entrance - Air-Con Thermostat Switch Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,de00d898-9175-423f-8036-cc3f69d51471,DaoDorset,Bathroom - Hand Basin Pipe Leaking,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,f55ba3b5-e75e-48bc-8d08-89f5232cba77,DaoDorset,WC - Bowl Leaking,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,b25952a2-e174-4294-bcfb-f1b5501b9a89,DaoDorset,Writing Desk - Loose / shaky,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,89578ecf-bde0-4fa1-a39f-8216bfb0b2a4,DaoDorset,Bathroom - Rain Shower Mixer Hot Water Pressure Low,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,4723a661-cc8e-4385-a436-1b09ec99b298,DaoDorset,Kitchen - Exhaust grill dirty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,d6917b6d-4fa6-4f84-bf6c-623fc8bcdbd5,DaoDorset,Bathroom - Hand Basin Mixer Hot Water Too Hot,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,d7382589-4105-4514-9c61-fb1071971604,DaoDorset,Other - Luggage Rack Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,a0613690-32bb-4fe6-9682-570e52d66c6f,DaoDorset,AA Batteries,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,d7eb07ea-223c-4e7f-8a54-53dba32b592e,DaoDorset,TV console panel - Television cable to fix,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,b4f0dfa3-a6d4-4b57-81d3-7cc1968b08be,DaoDorset,Appliances - Dryer Machine assistance,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,2158d308-958a-4624-b7ef-5986a0369694,DaoDorset,Other - Electric Iron Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,b6591b98-1379-417a-8b6f-6bdacfbe5564,DaoDorset,Bulb Fused - Entrance Ceiling Led Down-Light,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,b68c209c-968d-4ec0-9c5e-6ff4122f8cac,DaoDorset,Entrance - Lighting Switch Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,4f6c0efd-b61e-40ab-a7dc-d581892114b3,DaoDorset,Writing Desk - Chair To Repair,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,b70cc0ad-009b-4101-abce-125120369839,DaoDorset,Other - Hairdryer Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,e9a75d6a-1ba0-4537-936e-2560ed1f9c7f,DaoDorset,Kitchen - Switch Socket Outlet No Power Supply,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,ff8b7b2c-e23a-4151-b2d9-a16cd31f00e0,DaoDorset,Air-Con - Too Cold,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,444a8f18-5fe6-4678-a403-38140f93128c,DaoDorset,Bathtub - Stopper Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,dea1846a-045e-4eb4-9ef0-2842cdee4b8e,DaoDorset,Other - Writing Desk Chair Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,149f8b8c-60be-4fe4-97c5-6d885d291efd,DaoDorset,Bathroom - Door Handle Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,51a1eedc-0891-437a-8127-2a13bac932c8,DaoDorset,Ceiling - Entrance Ceiling Water Leaking,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,20a0c478-ec2e-4595-afc5-d262ad708434,DaoDorset,Bathroom - Roller Blind Stuck,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,b8af3a78-49a9-45c8-8dca-f42f5ffa8ada,DaoDorset,Bulb Fused - Writing Desk Led Table Lamp,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,b8b4a7a9-fec5-40eb-a40a-80170a98a66a,DaoDorset,Assist with Washing Machine Instructions,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,6407eea0-af99-4a8c-9c53-b35dc63b6463,DaoDorset,WC - Cistern Water Leaking,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,41e4a8f2-a281-43fa-aa6b-00f98e878430,DaoDorset,Appliances - Fridge beeping sound,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,1483bfe1-026c-4b6a-89de-b8f24d2855e3,DaoDorset,Mini Bar Fridge compressor noisy ,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,8b0b5a43-ee3a-480f-b06b-6ac0437a2654,DaoDorset,Window - Day Curtain Track Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,776a13dc-1b96-4e5b-895a-1ee2730de874,DaoDorset,Entrance - Door Hinges Need To Lubricant,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,b9d72f09-4cc3-4f3f-8e58-a41c6df8f0cf,DaoDorset,TV Signal Lost,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,774cecbc-833b-476b-9472-aebfb46007d8,DaoDorset,Air-Con - Not Cold,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,204ece22-1a7f-4d7b-a661-73876b9fa17a,DaoDorset,WC - Bowl's Cistern Flushing Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,7682e108-0691-4e1f-a4d2-72105c617e05,DaoDorset,Kitchen - Hood noisy,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,63815bb1-74bf-454c-a217-3df68b70e5c1,DaoDorset,Bathroom - Hand Basin Choked,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,147ced79-836b-48c9-bfca-d4fbd39e2232,DaoDorset,Bathtub - Mixer Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,bb75bb7e-a683-44b4-ba01-2ad0e39ec305,DaoDorset,Bathroom - Towel Rack Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,bb7b12ce-c026-4a11-9224-5bb38143b806,DaoDorset,Bathroom - Lighting Switch Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,0e23b5ee-943b-4941-83cb-b17f07b3c206,DaoDorset,Bathtub - Mixer Hot Water Too Hot,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,74aa0b1f-78c3-4b79-904c-7c00bec5cd5f,DaoDorset,Appliances - Microwave assistance,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,744fab83-c92b-4a56-86b4-2658fb6338ae,DaoDorset,Wire cable expose - Hazard,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,0322357b-01f8-45fb-bd05-c8d4002db01f,DaoDorset,Wardrobe - Shelving Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,bc847949-914a-4dcf-8bce-2265551f0c6c,DaoDorset,Entrance - Door Eye Viewer Missing,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,744425c7-a6eb-4b12-be27-df1b10fee2e0,DaoDorset,Kitchen - Switch Socket Outlet Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,bca2d57e-6e45-4512-929c-5c7e2894cc56,DaoDorset,Entrance - Door Closer Need Adjustment,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,7331de4d-1a9b-4a29-ab8d-e9adff8ce5bb,DaoDorset,Writing Desk - Telephone Outlet Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,0b149cc5-7cf3-4da0-958e-ecebdf768a70,DaoDorset,Other - Nespresso Machine need assistance,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,3fad97c0-8413-413a-b3ef-b80deb1758dc,DaoDorset,Assist with Induction Hob instructions,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,deb3b0ed-c45e-44cf-97c5-7c132d4e0882,DaoDorset,DaoDorset TV Signal Lost,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,8b8ed55b-beb1-4bce-a943-1206361189ce,DaoDorset,WC - Towel Rack Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,be6732eb-04aa-471d-a3e9-cf4c8a927c97,DaoDorset,Wardrobe - Sliding Door Jammed,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,3f91a6da-a201-4574-b484-814fb5c608fa,DaoDorset,Bathroom - Rain Shower Mixer No Hot Water Supply,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,3f04147e-b1ef-49e0-a3c2-776a634d3094,DaoDorset,DaoDorset HDMI Cable,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,7a2c98bd-e27c-41e4-815a-b5d9f11a975f,DaoDorset,WC - Bowl Seat Cover Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,5773e452-193b-4fd7-824d-d42b12f45d78,DaoDorset,WC - Cistern No Water Supply,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,1458d756-8b0b-450e-995a-0724c2efeec3,DaoDorset,Bathroom - Shaver Socket Outlet Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,0e1b39e0-dd0b-468c-b06f-e9beb01ddbc2,DaoDorset,Appliances - Washing Machine assistance,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,3d0bc3d5-182c-4d1d-a718-ea7bea47345a,DaoDorset,Bathroom - Rain Showerhead Water Dripping,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,72bba1bb-2861-471d-84e9-abe0887ae508,DaoDorset,Bedside Table -  Bedside Light loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,fd80700d-99ed-463d-a93d-2197179bc713,DaoDorset,Kitchen - Hood assistance,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,eba8ec6d-f2f5-40b3-93f3-7cc616634f24,DaoDorset,Appliances - Fridge not working,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,f59510b3-f07f-49b3-8faf-02600cd03da5,DaoDorset,WC - Bowl's Cistern Water Leaking,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,3ac2950f-9d3c-44cc-9c46-8edaaaec8c5e,DaoDorset,WC - Bowl Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,8c1a6a6f-a842-4749-9ea4-043ca8ceedb3,DaoDorset,Table leg - shaky ,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,38cf90df-0148-460c-936e-55e7b835cbeb,DaoDorset,Gas stove burner not working ,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,71ed3036-27ec-4002-a268-3e8e3ab44b31,DaoDorset,Appliances - Oven assistance,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,da82883f-aad5-497f-bf05-bd63aadb7fc9,DaoDorset,Headboard - Lighting Switch Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,566b6abb-3ed0-4ca6-99be-b4fea6a1b5f5,DaoDorset,Kitchen - Hood light fused,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,716901c7-6c79-4316-8146-11d33e6d233e,DaoDorset,Bathroom - Hand Basin Mixer Hot Water Pressure Low,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,9e09ce29-ec55-4876-94ef-04b882915310,DaoDorset,Assist with Induction Hood instructions,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,dae61f0d-1a88-476b-aeda-56e865f96414,DaoDorset,Entrance - Door Bell Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,c2136791-b10c-4a35-a8c5-cd49be7687ff,DaoDorset,Appliances - Oven not working,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,08882411-625d-4e77-a665-5db5159c36c7,DaoDorset,Assist with Washer instructions,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,6ffc0909-83e0-401b-80c0-78dae6830321,DaoDorset,Vacuum Pack Machine not working ,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,6fbcc5d6-65fe-4f4d-8e5a-e3229e753e7f,DaoDorset,Headboard - Power Socket Outlet Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,61d87566-65da-4803-84ec-a1b7c089e49c,DaoDorset,Bulb Fused - Bedroom Ceiling Led Down-Light,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,99b373fd-7cb3-46e6-b3b8-cf06b87a8c0d,DaoDorset,WC - Toilet Roll Holder Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,c351b4c8-2674-4441-b1de-5895bbf050fb,DaoDorset,Entrance - Camera Door Bell Switch Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,f963cfea-63d6-445f-866f-40053ff16bd1,DaoDorset,Bathroom - Rain Shower Mixer Hot Water Too Hot,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,c3e8c903-1674-4a18-a70f-98fbc8a9bffa,DaoDorset,Bathroom - Hand Basin Mixer Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,13597266-fbec-4d9f-be94-72bb46bb11f2,DaoDorset,Wardrobe - Sliding Door Handle Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,fc8ee2fb-8566-496b-bcd3-554b9ccb466f,DaoDorset,Writing Desk - Cabinet Shelving Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,a4c2871d-8529-4e8d-a806-9c94a2b25e0b,DaoDorset,TV - Television Channel To Reprogram,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,60c02e2d-3d63-418a-a283-60e31052f0b8,DaoDorset,AAA Batteries,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,6f867bdc-e189-4479-abed-c1731924a60b,DaoDorset,Entrance - Camera Door Bell Maid Light (Green) Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,13173460-4f4e-4691-b57d-5d88a6b7e9fd,DaoDorset,Bathroom - Rain Shower Mixer Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,3419c379-f2fd-4029-82e9-6397cbc23c2f,DaoDorset,Bathroom - Hand Held Shower Hose Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,7fb146b2-257d-4fe6-9382-76bd6e9ec77e,DaoDorset,WC - Bidet Head Leaking,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,db314c25-456b-43f2-863f-5f2c05d2bce8,DaoDorset,Entrance - Dnd Switch Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,608c8fda-dfc0-48d9-9a21-695719ba83fb,DaoDorset,Kitchen - Dishwasher Cabinet door alignment,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,33cf18cf-c421-492a-90fb-e9d37fa5cdf0,DaoDorset,Bathroom - Rain Shower Mixer No Cold Water Supply,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,1e7019d8-77b0-47fc-a0bb-16a1c24302c8,DaoDorset,Bathroom - Hand Basin Mixer Cold Water Pressure Low,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,0867f2aa-10f1-4914-abe3-c6af0a73b6fa,DaoDorset,Bathroom - Hand Basin Mixer No Hot Water Supply,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,804ca844-426c-467d-8bf9-cdafb0c77229,DaoDorset,Headboard - Lighting Switch Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,3158197d-8314-48e3-bb71-4d4a407ab568,DaoDorset,Mini Bar Fridge Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,106abadc-697a-4793-86f2-182d755ae4c7,DaoDorset,Entrance - Maid Switch Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,8e769cd0-85d9-414e-b1fa-cb158cf4f001,DaoDorset,Kitchen - Cabinet door alignment,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,fbcce729-0a84-4a0f-9bd7-e09bf8a0bc53,DaoDorset,WC - Bidet Hose Defective - Leaking,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,80ecab6e-1953-402b-bbe2-94f74ec0c342,DaoDorset,Headboard - Power Socket Outlet No Power Supply,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,8ec0bc57-fbdb-485d-88c8-70536a70bb8c,DaoDorset,Bathtub - Mixer No Hot Water Supply,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,ca968ca1-35cd-429d-a0f4-f8c05f8b1baa,DaoDorset,TV Console Panel - Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,1e6d7fdc-e1d9-4a38-a734-fec9321af048,DaoDorset,Writing Desk - Telephone Set Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,ee50b612-3f64-46a2-a421-28379d7e5120,DaoDorset,Bathtub - Mixer Hot Water Pressure Low,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,caee7cdf-7df9-40fd-a402-aa892fd9c441,DaoDorset,Bathroom - Rain Shower Mixer Cold Water Pressure Low,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,2c41f82f-80ab-4e79-b192-91420f347767,DaoDorset,TV Console Panel - Power Socket Outlet Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,cb63addd-d94c-4407-adcc-fc36513924ba,DaoDorset,Bathroom - Door Out Of Alignment,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,5ffb0e36-16f1-43e1-8032-bf9119debe10,DaoDorset,WC - Bowl Choked,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,cb710448-cfae-4924-82ef-c61e1a1d2b05,DaoDorset,Bulb Fused - Bedroom  Reading Led Down-Light,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,df319389-b928-4e6b-a576-386d5917d8ea,DaoDorset,Kitchen - Switch Socket Outlet Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,9a5cd854-99b0-4025-9e62-e2e7b07d7c19,DaoDorset,WC - Toilet Exhaust System Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,512b654b-00a1-4c99-82e2-5ea7a7f1a2fb,DaoDorset,Kitchen - Cabinet skirting came off,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,82a4ab8b-64f8-472d-8e90-b63d9e75ea0c,DaoDorset,Entrance - Camera Door Bell Number Missing,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,2b2290f1-15d2-4802-b5c2-a5692aae4e0b,DaoDorset,Bathroom - Soap Rack Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,906f2c4c-47af-4502-b51a-33b1347545e1,DaoDorset,Bathtub - Mixer No Cold Water Supply,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,cbcebba4-3b14-4e3e-9eb5-0ad7d9a54743,DaoDorset,WC - Cistern Tank Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,cd0ed7f0-3f02-47fa-bcb2-863df20b63cf,DaoDorset,Bathtub - Hand Held Shower Hose Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,cdc5a84a-c869-45be-ab80-a139d8066c50,DaoDorset,Bathroom - Hand Basin Mixer No Cold Water Supply,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,6e9e4735-ef1e-461d-93fc-129880beeb2c,DaoDorset,Writing Desk - Cabinet Door Hinges Faulty,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,e1111b27-82b9-4152-8f8a-d2c797aa3415,DaoDorset,Bathroom - Hand Held Shower Holder Loose,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,1044a13d-7f2b-49df-ac37-5970c027f882,DaoDorset,Kitchen - Ceiling stain,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,0ff408f3-ff77-4889-b91c-529c4fff4e28,DaoDorset,Bulb Fused - Bedroom  Cove Led Light,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,29dc983d-0715-4aff-aaab-661b3fcad2e8,DaoDorset,Wardrobe - Sliding Door Out Of Alignment,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,5d298c29-1fae-483e-a81e-50d1716a600c,DaoDorset,Writing Desk - Cabinet Door Out Of Alignment,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,cf2f1f17-b60d-4023-82f6-e3bfc0d42582,DaoDorset,Appliances - Dryer Machine not hot,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,051ea282-284b-42cc-aaa4-a3b89b49a735,DaoDorset,WC - Bowl Crack,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,263b83d8-e626-4992-8767-0c0087bd666e,DaoDorset,Bulb Fused - Bedside Led Table Lamp,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,fe8743c7-6b5c-4a8d-aa19-631bf371bc95,DaoDorset,Assist with Microwave instructions,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,cfe8420e-57e0-4766-9bc9-f0797ae0df37,DaoDorset,Appliances - Dishwashing assistance,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,dca86e2d-cb17-4d24-8bf7-71bbeb08fc2e,DaoDorset,Kitchen - DustBin Cover came off,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,f56430d4-7a95-4a45-987f-177bfe64a336,DaoDorset,WC - Bowl Seat/Cover Defective - Toilet ,00:20,Yes,Medium,dao-eng,Active,,
15 Aug 2025,6aa104cc-c430-4203-a0f1-6f1e315f2cda,DaoDorset,Appliances - Washing Machine not working,00:20,Yes,Medium,dao-eng,Active,,
